tag,time,approve,uid,name,sex,review
0,2021-10-02 12:28:19,312,194972884,心无风景,保密,简单看了一下。女性赢了是左右脚轮番跳最后举双手庆祝。输了是坐在地上一手擦眼泪。男性赢了是跳高高然后举右手庆祝。输了坐在地上摇头。
0,2021-10-03 10:31:51,3,442503668,ZeroTESN,男,你真细，简直细如牛毛[脱单doge]
0,2021-10-04 01:07:03,0,22620344,微雨初晴之夏,保密,是这样的
0,2021-10-02 11:28:10,289,489614510,寻找航母的弹道导弹,男,露娜哭起来好可爱，哈哈哈哈好想一拳把露娜打哭啊！[doge]
0,2021-10-02 11:29:42,9,191148146,能代noshiro,女,屑
0,2021-10-02 11:40:41,35,237733293,潘大虾-,男,你TM打我露娜是吧[doge]
0,2021-10-02 13:17:01,26,489806443,是叁青不是三七,男,坠入深渊吧.JPG[doge]
0,2021-10-02 15:52:06,12,384062550,Joker叶子人,男,回复 @潘大虾- :你这露娜不可爱我肯定不打啊[doge]
0,2021-10-02 19:55:35,3,32170951,鬼龙冥将,女,业火焚身[doge]
0,2021-10-02 20:30:17,0,16118790,泽001,男,你就说打不打吧[傲娇]
0,2021-10-03 00:28:45,15,37323545,DKS亡魂,保密,白毛正在提刀敢来的路上，顺带叫上了鸦羽和罗兰[doge]
0,2021-10-03 07:23:17,5,349907391,开聚会的尼莫们,保密,惩罚 在此降临[阴险]
0,2021-10-03 11:56:08,16,396623935,一本不正经的老鹰笔,男,白毛：[冷][冷][冷][生气][生气][生气]）））））））））[灵魂出窍]）））））
0,2021-10-03 19:07:07,3,362826817,下次我要取个好名字,男,回复 @Joker叶子人 :你打不打吧，你打不打[doge]
0,2021-10-06 22:27:02,2,69064126,玄学的哈库鱼,保密,露娜～～～
0,2021-10-08 00:58:55,5,324118177,事件记录姬,女,[阴险]让深渊的业火了结一切
0,2021-12-24 07:21:24,0,442410636,轨道出行椰子树,女,给你一刀。
0,2022-01-02 09:26:48,0,1500468846,奈方,女,回复 @一本不正经的老鹰笔 :评论区禁止写生[藏狐][doge]
0,2021-10-02 14:07:20,145,480286237,死前想和小猫咪贴贴,女,如果三个人分数一样会出现一起蹦哒的情况，超级可爱
0,2021-10-02 14:09:01,11,237733293,潘大虾-,男,三个人都哭唧唧岂不更好[妙啊]
0,2021-10-02 09:28:41,107,15174904,Rewap,男,还真就那个男默女泪
0,2021-10-02 19:56:23,0,32170951,鬼龙冥将,女,[笑哭]
0,2021-10-02 12:53:39,93,253808129,爷窒息,保密,战双小人yyds，屑女人你OOC了，[奸笑][阴险]这两个表情才适合你[妙啊]
0,2021-10-08 01:00:07,2,324118177,事件记录姬,女,录下来给三七诺克提看[doge]
0,2021-10-02 08:41:03,58,43104425,孑犇犇犇孓,男,有时候如果是站旁边的话，赢了可能会出现面无表情的蹦跶的情况，虽然还是很可爱。
0,2021-10-02 10:54:01,51,419309903,Asaka-nac,保密,罗兰笑得也太可爱了！！
0,2021-10-02 13:38:04,4,487386326,饭仓仓,保密,罗兰……嘿嘿……罗兰……罗兰……嘿嘿……罗兰……
0,2021-10-02 22:26:41,4,410579711,心之所向-梦之彼岸,保密,回复 @饭仓仓 :仓仓，你又犯病了哦，休息一下吧，去对着母体冲好不好[doge]
0,2021-10-02 22:36:25,0,487386326,饭仓仓,保密,回复 @心之所向-梦之彼岸 :烦内
0,2022-04-10 15:49:13,1,12674020,酣月眠眠,女,兰兰子，嘿嘿嘿，我的可爱老婆，嘿嘿嘿……
0,2021-10-02 22:32:37,38,167219648,乐章Sam,保密,好像就憨露没笑哎
0,2021-10-02 23:15:03,8,237733293,潘大虾-,男,露西亚心里只有指挥官和灰鸦，其他的都不重要所以不用笑[大笑]
0,2021-10-02 11:17:47,35,323702504,高山流水觅知樱,女,啊啊啊啊，这个丽芙好可爱！！！！
0,2021-10-03 01:52:46,27,492543151,口鸟氵龺月,保密,小露你赢了不笑就算了，输了怎么还假哭呢[藏狐]
0,2021-10-02 09:18:53,18,471212424,鱼白爱吃西兰花,男,小模型挺可爱啊
0,2021-10-03 19:43:54,14,11303025,甜玉米起司,保密,希望这个活动能持续时间长一点加入常驻，多几首曲子，以后就可以跟不爽的人决斗了（斗舞）
0,2021-10-02 12:45:52,8,332138710,毒奶大王在此,保密,可以俩个都赢吗[惊讶]
0,2021-10-02 12:54:37,4,237733293,潘大虾-,男,同分就行啦，排名没用的[惊喜]
0,2021-10-02 14:21:20,0,332138710,毒奶大王在此,保密,回复 @潘大虾- :噢噢，谢谢up
0,2021-10-04 01:53:09,6,398654008,逻辑君的逻辑,男,战双的小人是真的可爱
0,2022-02-02 16:19:23,4,393516524,怜烟_,保密,这薇拉怎么像个娘们儿似的[doge][doge]
0,2021-10-02 17:42:06,4,26584564,诗羽的葬花,男,露娜我的露娜[狗子]
0,2021-10-02 00:56:17,3,11934316,刀可亦,男,谢谢你
0,2021-10-05 11:46:46,2,617882635,stupid_than,保密,好喜欢露娜
0,2021-10-16 00:36:01,1,103816916,夏韵极影Zzzz,保密,明明是一样的表情，就罗兰最欠[妙啊]
0,2021-10-04 10:44:16,1,76277405,的好昵称,保密,路过帮顶🔝[支持][支持][支持]
0,2021-10-03 20:55:35,1,33767331,迷茫的秀吉,男,[战双_点赞][战双_打call][战双_打call][战双_打call]
0,2022-08-20 13:27:09,1,735439,墓墓墓墓橙,保密,帮大忙了[doge]
0,2022-01-21 08:21:02,0,351960222,手持银枪身披金甲,男,08:20来了
0,2021-10-29 13:57:54,0,350801879,藍旻,保密,只要我不看剧情我就不会被刀[脱单doge][脱单doge]
0,2021-10-29 16:46:42,1,237733293,潘大虾-,男,skip～[doge]
0,2021-10-19 08:49:57,0,490846822,晦暝其晖,女,支撑我玩这个小游戏的动力就是看罗兰小人[脱单doge]
0,2021-10-04 15:32:48,0,448730444,楼下小乔,保密,签到。插个眼
0,2021-10-03 17:02:23,0,102002326,Ilis4010,保密,露西亚的宿舍小人还是不会闭眼吗？我记得之前有个版本不是修复了露西亚不会眨眼的bug吗
0,2021-10-02 01:53:07,0,675485928,奶油の包饭,保密,啊这！
