tag,time,approve,uid,name,sex,review
0,2021-11-19 10:00:19,2,1583423297,曲的帕弥什,保密,负十六万[微笑][微笑][微笑]
0,2021-11-19 10:02:01,1,237733293,潘大虾-,男,离谱了(｀・ω・´)
0,2021-12-01 16:41:39,1,1627693160,灰毛的指挥官,女,本来还在小心翼翼躲着，看见掉黑卡气得直接退出，等心情平复重新进来，刚看到他就扑过去，没等他抠我攻击键就把他打残了，黑卡给我力量
0,2021-12-01 17:10:09,0,237733293,潘大虾-,男,建议以后巴别塔都扣黑卡，这样都有动力了[doge]
0,2021-12-07 18:09:50,0,1627693160,灰毛的指挥官,女,回复 @潘大虾- :直接气死在手机前，从此战双又失去了一个指挥官
0,2021-11-18 23:04:09,1,73997862,呐呐拉拉,保密,草扣成负得了
0,2021-11-18 22:09:44,1,343134434,双宝别歪,保密,对指挥官造成了一万点精神暴击
0,2021-11-18 21:59:13,1,16601922,莫尔里斯,保密,我无法呼吸了[向晚_好可怕]
0,2021-11-18 21:29:23,1,8106821,吃雪糕不啦,女,笑死我了哈哈哈哈哈哈哈哈
0,2021-11-18 21:29:09,1,51180964,-前方高能-帕秋莉go,保密,[笑哭]
0,2021-11-21 13:07:06,0,521767392,疾速星流,男,你这还好，我是卡了地形，信号求和切人都没了，拿乱数刮了9分多才过的
0,2021-11-21 13:07:47,0,521767392,疾速星流,男,有几个球捡不起来，就没技能
0,2021-11-20 10:36:44,0,20709537,神之迹,男,要是改成出去后是扣过的，然后重登回来就好了
0,2021-11-20 10:41:04,0,237733293,潘大虾-,男,那可太笋了
0,2021-11-19 13:12:31,0,1794791664,若然诺,保密,为什么我把他第二阶段秒了直接卡死。结算不了，也打不了后面的
0,2021-11-19 14:04:34,0,237733293,潘大虾-,男,bug吧，这版本bug太多见怪不怪了
0,2021-11-20 10:30:03,0,1794791664,若然诺,保密,回复 @潘大虾- :是bug。需要退出游戏，重新登陆。次次都这样
0,2021-11-19 00:35:04,0,17068854,某组织的主教大人,男,这是一万黑卡的梗吗[笑哭]
0,2021-11-19 07:15:47,0,237733293,潘大虾-,男,是也可能不是，只要你拖的够久你负的就越多
0,2021-11-19 00:28:04,0,457901068,而今仍是少年,保密,我欠了两万
0,2021-11-19 00:23:32,0,2066811264,天空之城_蓝L,男,战双果然是尼尔厨
0,2021-11-19 00:15:36,0,702218608,真的服了吧,保密,这真的扣的吗？
0,2021-11-19 00:15:50,0,702218608,真的服了吧,保密,还只是给我们心理压力？
0,2021-11-19 00:20:47,0,228004569,蜂祈-,男,怎么可能真的扣，kl不想活了吗[笑哭]
0,2021-11-19 01:10:20,2,13591595,是墨言吖OVO,女,假的，心理压力而已。要是真扣，热搜不是kl，我不服，没几个自选角色和皮肤，这事完不了[吃瓜]
0,2021-11-18 23:39:11,0,293950496,屹立于长城,保密,伤害不高，但是侮辱性极强[阴险]
0,2021-11-18 22:37:52,0,1866116,Twistzer0,男,阿潘，你又在做视频哦，休息一下啦
0,2021-11-18 23:44:58,2,237733293,潘大虾-,男,视频又做不出来了，都是你害的啦 烦内[傲娇]
0,2021-11-18 21:58:38,0,203326500,活蹦乱跳cptacr,男,[大笑][大笑]
0,2021-11-18 21:45:43,0,38963325,子予_LittleFool,男,如果真的扣黑卡就好了
0,2021-11-18 21:49:12,1,361725120,也许风也悲伤,女,你要是多了可以给我
